temperature,value
50.5,-0.991392
50,-0.948553
49.5,-0.997512
49,-0.957071
48.5,-0.982158
48,-0.524141
47.5,-0.912007
47,-0.823537
46.5,-0.569125
46,-0.95361
45.5,-0.999528
45,-0.657426
44.5,-0.905536
44,-0.729842
43.5,-0.663592
43,-0.950553
42.5,-0.990695
42,-0.648617
41.5,-0.958331
41,-0.99875
40.5,-0.863132
40,-0.967344
39.5,-0.459184
39,-0.695722
38.5,-0.900843
38,-0.753899
37.5,-0.930743
37,-0.615996
36.5,-0.422298
36,-0.908309
35.5,-0.617633
35,-2.91624e-07
34.5,-0.91392
34,-0.882856
33.5,-0.626421
33,-0.984079
32.5,-0.932181
32,-0.981731
31.5,-0.845008
31,-0.954262
30.5,-0.732641
30,-0.977689
29.5,-0.783154
29,-0.922918
28.5,-0.7816
28,-0.368934
27.5,-0.873906
27,-0.99723
26.5,-0.326549
26,-0.985767
25.5,-0.700417
25,-0.94801
24.5,-0.887168
24,-0.979951
23.5,-0.88611
23,-0.733197
22.5,-0.997219
22,-0.20753
21.5,-0.992945
21,-0.959713
20.5,-0.313882
20,-0.736541
19.5,-0.979678
19,-0.999576
18.5,-0.975593
18,-0.975985
17.5,-0.990301
17,-0.680401
16.5,-0.931547
16,-0.921378
15.5,-0.88892
15,-0.469141
14.5,-0.953823
14,-0.922944
13.5,-0.92281
13,-0.954013
12.5,-0.977896
12,-0.997866
11.5,-0.983533
11,-0.732172
10.5,-0.990707
10,-0.653792
9.5,-0.664048
9,-0.925196
8.5,-0.718456
8,-0.746179
7.5,-0.880594
7,-0.87528
6.5,-0.987724
6,-0.770751
5.5,-0.998109
5,-6.09117e-12
4.5,-0.95236
4,-0.949894
3.5,-0.975543
3,-0.993225
2.5,-0.959254
2,-0.832495
1.5,-0.769215
1,-0.98683
0.5,-0.99154
