temperature,value
102.5,-0.834179
102,-0.976509
101.5,-0.801993
101,-0.871346
100.5,-0.985192
100,-0.668796
99.5,-0.975553
99,-0.998209
98.5,-0.972027
98,-0.796996
97.5,-0.819907
97,-0.431661
96.5,-0.685097
96,-0.463293
95.5,-0.993104
95,-0.691547
94.5,-0.796572
94,-0.98657
93.5,-0.865283
93,-0.835669
92.5,-0.824438
92,-0.810214
91.5,-0.783773
91,-0.9742
90.5,-0.726292
90,-0.992528
89.5,-0.635922
89,-0.914399
88.5,-0.272333
88,-0.810593
87.5,-0.9832
87,-0.923876
86.5,-0.900885
86,-0.899044
85.5,-0.827262
85,-0.921656
84.5,-0.877807
84,-0.842645
83.5,-0.444704
83,-0.945201
82.5,-0.834587
82,-0.993128
81.5,-0.0429787
81,-0.987251
80.5,-0.983109
80,-0.931125
79.5,-0.984972
79,-0.75188
78.5,-0.737749
78,-0.999342
77.5,-0.95735
77,-0.726904
76.5,-0.132646
76,-0.663702
75.5,-0.830289
75,-0.888304
74.5,-0.83862
74,-0.527484
73.5,-0.810799
73,-0.896572
72.5,-0.580219
72,-0.590479
71.5,-0.850759
71,-0.871169
70.5,-0.886049
70,-0.764979
69.5,-0.577188
69,-0.801283
68.5,-0.992779
68,-0.997017
67.5,-0.734181
67,-0.915402
66.5,-0.320878
66,-0.921809
65.5,-0.190489
65,-0.408078
64.5,-0.528395
64,-0.946544
63.5,-0.843773
63,-0.921199
62.5,-0.911944
62,-0.986023
61.5,-0.900535
61,-0.999833
60.5,-0.578407
60,-0.567874
59.5,-0.709911
59,-0.808829
58.5,-0.311641
58,-0.901087
57.5,-0.746876
57,-0.632836
56.5,-0.688218
56,-0.724437
55.5,-0.802245
55,-0.359746
54.5,-0.779714
54,-0.957119
53.5,-0.52396
53,-0.816263
52.5,-0.827198
52,-0.998728
51.5,-0.964046
51,-0.785479
50.5,-0.999164
50,-0.886151
49.5,-0.84778
49,-0.607371
48.5,-0.912469
48,-0.424169
47.5,-0.969627
47,-0.959436
46.5,-0.394526
46,-0.641691
45.5,-0.423853
45,-0.855981
44.5,-0.795143
44,-0.917984
43.5,-0.948779
43,-0.597588
42.5,-0.840204
42,-0.854241
41.5,-0.817504
41,-0.946319
40.5,-0.865353
40,-0.852338
39.5,-0.382447
39,-0.91121
38.5,-0.991723
38,-0.936749
37.5,-0.959052
37,-0.978324
36.5,-0.849808
36,-0.991863
35.5,-0.389906
35,-0.846587
34.5,-0.99924
34,-0.0785102
33.5,-0.781305
33,-0.843623
32.5,-0.930364
32,-0.682181
31.5,-0.856096
31,-0.981927
30.5,-0.941364
30,-0.716924
29.5,-0.989844
29,-0.832462
28.5,-0.982901
28,-0.987232
27.5,-0.28054
27,-0.999384
26.5,-0.84058
26,-0.867469
25.5,-0.996137
25,-0.045452
24.5,-0.703396
24,-0.945773
23.5,-0.895242
23,-0.971492
22.5,-0.766059
22,-0.404302
21.5,-0.600606
21,-0.425523
20.5,-0.968649
20,-0.99342
19.5,-0.92365
19,-0.932633
18.5,-0.851514
18,-0.513067
17.5,-0.691576
17,-0.984972
16.5,-0.88328
16,-0.981801
15.5,-0.919235
15,-0.576544
14.5,-0.912558
14,-0.906788
13.5,-0.996166
13,-0.80339
12.5,-0.847918
12,-0.59814
11.5,-0.994162
11,-0.606574
10.5,-0.563674
10,-0.742602
9.5,-0.938007
9,-0.957064
8.5,-0.976107
8,-0.769151
7.5,-0.848919
7,-0.759395
6.5,-0.895088
6,-0.891169
5.5,-0.890399
5,-0.794795
4.5,-0.51373
4,-0.704951
3.5,-0.88131
3,-0.78073
2.5,-0.980056
2,-0.91874
1.5,-0.739646
1,-0.969461
0.5,-0.936665
