temperature,value
206.5,-0.872299
206,-0.64537
205.5,-0.200626
205,-0.941688
204.5,-0.97606
204,-0.783346
203.5,-0.376365
203,-0.990832
202.5,-0.986847
202,-0.948328
201.5,-0.617314
201,-0.994692
200.5,-0.828076
200,-0.598641
199.5,-0.122055
199,-0.624236
198.5,-0.616056
198,-0.585324
197.5,-0.971286
197,-0.889534
196.5,-0.980497
196,-0.773258
195.5,-0.671869
195,-0.91882
194.5,-0.753637
194,-0.894649
193.5,-0.941363
193,-0.947609
192.5,-0.995024
192,-0.820387
191.5,-0.791029
191,-0.995487
190.5,-0.904184
190,-0.355129
189.5,-0.757112
189,-0.771219
188.5,-0.950698
188,-0.830879
187.5,-0.794707
187,-0.913264
186.5,-0.81632
186,-0.684568
185.5,-0.685736
185,-0.5792
184.5,-0.411422
184,-0.9999
183.5,-0.982705
183,-0.921222
182.5,-0.933381
182,-0.432554
181.5,-0.894321
181,-0.885786
180.5,-0.513558
180,-0.936685
179.5,-0.330375
179,-0.869094
178.5,-0.809367
178,-0.677835
177.5,-0.891207
177,-0.82787
176.5,-0.68433
176,-0.999798
175.5,-0.997476
175,-0.854263
174.5,-0.995527
174,-0.959727
173.5,-0.949837
173,-0.986467
172.5,-0.893011
172,-0.803926
171.5,-0.858345
171,-0.997771
170.5,-0.645938
170,-0.979366
169.5,-0.953186
169,-0.968068
168.5,-0.975889
168,-0.940694
167.5,-0.284211
167,-0.979542
166.5,-0.946091
166,-0.99731
165.5,-0.509466
165,-0.74004
164.5,-0.911973
164,-0.714018
163.5,-0.734408
163,-0.922469
162.5,-0.974269
162,-0.837692
161.5,-0.723429
161,-0.982305
160.5,-0.939581
160,-0.78491
159.5,-0.803445
159,-0.988315
158.5,-0.964484
158,-0.381944
157.5,-0.712784
157,-0.858786
156.5,-0.996798
156,-0.683317
155.5,-0.968129
155,-0.998586
154.5,-0.996781
154,-0.806977
153.5,-0.716334
153,-0.999554
152.5,-0.940377
152,-0.899737
151.5,-0.942887
151,-0.909633
150.5,-0.789713
150,-0.79279
149.5,-0.712857
149,-0.979871
148.5,-0.21055
148,-0.873465
147.5,-0.989756
147,-0.946551
146.5,-0.951685
146,-0.673385
145.5,-0.921639
145,-0.220055
144.5,-0.393276
144,-0.978422
143.5,-0.970454
143,-0.939709
142.5,-0.966068
142,-0.239725
141.5,-0.672424
141,-0.673936
140.5,-0.316996
140,-0.0774129
139.5,-0.849898
139,-0.966703
138.5,-0.929718
138,-0.891283
137.5,-0.906463
137,-0.59136
136.5,-0.984998
136,-0.966381
135.5,-0.931095
135,-0.81301
134.5,-0.204475
134,-0.841383
133.5,-0.985612
133,-0.994546
132.5,-0.850518
132,-0.890777
131.5,-0.963708
131,-0.959553
130.5,-0.129474
130,-0.914428
129.5,-0.882674
129,-0.832103
128.5,-0.464492
128,-0.91231
127.5,-0.892648
127,-0.961577
126.5,-0.652492
126,-0.965119
125.5,-0.856536
125,-0.77861
124.5,-0.946973
124,-0.959495
123.5,-0.868433
123,-0.933038
122.5,-0.85809
122,-0.684559
121.5,-0.993084
121,-0.863182
120.5,-0.820845
120,-0.69443
119.5,-0.74184
119,-0.836407
118.5,-0.759279
118,-0.955835
117.5,-0.981005
117,-0.998962
116.5,-0.981196
116,-0.324434
115.5,-0.944068
115,0.000153162
114.5,-0.998082
114,-0.905433
113.5,-0.954778
113,-0.908478
112.5,-0.999987
112,-0.832065
111.5,-0.806141
111,-0.998686
110.5,-0.858195
110,-0.353662
109.5,-0.881641
109,-0.955264
108.5,-0.990069
108,-0.895233
107.5,-0.725849
107,-0.407077
106.5,-0.910296
106,-0.97612
105.5,-0.79969
105,-0.997967
104.5,-0.828432
104,-0.553251
103.5,-0.918167
103,-0.968499
102.5,-0.555506
102,-0.981344
101.5,-0.989377
101,-0.765533
100.5,-0.430029
100,-0.36096
99.5,-0.998759
99,-0.588253
98.5,-0.768909
98,-0.887225
97.5,-0.50704
97,-0.500766
96.5,-0.993831
96,-0.995743
95.5,-0.720212
95,-0.849376
94.5,-0.968666
94,-0.929397
93.5,-0.937108
93,-0.677674
92.5,-0.9338
92,-0.705244
91.5,-0.868212
91,-0.990926
90.5,-0.94208
90,-0.779076
89.5,-0.833885
89,-0.770886
88.5,-0.983892
88,-0.767637
87.5,-0.770931
87,-0.888133
86.5,-0.990776
86,-0.685415
85.5,-0.997491
85,-0.735246
84.5,-0.98142
84,-0.858325
83.5,-0.797961
83,-0.76203
82.5,-2.65383e-12
82,-3.85184e-11
81.5,-7.51023e-05
81,-7.25762e-05
80.5,-0.957462
80,-0.8213
79.5,-0.87864
79,-0.948923
78.5,-0.654269
78,-0.473414
77.5,-0.963228
77,-0.261706
76.5,-0.708229
76,-0.675613
75.5,-0.865683
75,-0.967829
74.5,-0.943993
74,-0.895519
73.5,-0.945502
73,-0.939222
72.5,-0.772551
72,-0.839595
71.5,-0.868477
71,-0.857413
70.5,-0.578611
70,-0.948222
69.5,-0.994425
69,-0.596844
68.5,-0.486688
68,-0.639572
67.5,-0.881535
67,-0.88019
66.5,-0.537829
66,-0.910918
65.5,-0.722633
65,-0.978096
64.5,-0.967173
64,-0.938103
63.5,-0.958953
63,-0.0502413
62.5,-0.661492
62,-0.653444
61.5,-0.784363
61,-0.864857
60.5,-0.94686
60,-0.908313
59.5,-0.950198
59,-0.943046
58.5,-0.975819
58,-0.956228
57.5,-0.983731
57,-0.776767
56.5,-0.956558
56,-0.955626
55.5,-0.993095
55,-0.902484
54.5,-0.824559
54,-0.912964
53.5,-0.145389
53,-0.969748
52.5,-0.507279
52,-0.99034
51.5,-0.495767
51,-0.970828
50.5,-0.453031
50,-0.498559
49.5,-0.816516
49,-0.92072
48.5,-0.755212
48,-0.853465
47.5,-0.408871
47,-0.996508
46.5,-0.555999
46,-0.796942
45.5,-0.714128
45,-0.950117
44.5,-0.183127
44,-0.946689
43.5,-0.372929
43,-0.999884
42.5,-0.286075
42,-0.910869
41.5,-0.555822
41,-0.853466
40.5,-0.653179
40,-0.800411
39.5,-0.984134
39,-0.968342
38.5,-0.972122
38,-0.928624
37.5,-0.830399
37,-0.986334
36.5,-0.666557
36,-0.800147
35.5,-0.924441
35,-0.57078
34.5,-0.907486
34,-0.908514
33.5,-0.746233
33,-0.787657
32.5,-0.76869
32,-0.952578
31.5,-0.871775
31,-0.218081
30.5,-0.859623
30,-0.498817
29.5,-0.979407
29,-0.995541
28.5,-0.988485
28,-0.805565
27.5,-0.986859
27,-0.998504
26.5,-0.812573
26,-0.311046
25.5,-0.624293
25,-0.832542
24.5,-0.768676
24,-0.786056
23.5,-0.947794
23,-0.888241
22.5,-0.912689
22,-0.806385
21.5,-0.954418
21,-0.648173
20.5,-0.996375
20,-0.962072
19.5,-0.963142
19,-0.0386851
18.5,-0.848448
18,-0.556915
17.5,-0.69258
17,-0.995294
16.5,-0.611249
16,-0.613196
15.5,-0.989891
15,-0.810497
14.5,-0.645189
14,-0.781569
13.5,-0.783244
13,-0.784138
12.5,-0.453591
12,-0.956526
11.5,-0.974137
11,-0.254846
10.5,-0.605387
10,-0.806362
9.5,-0.681422
9,-0.854108
8.5,-0.572996
8,-0.98845
7.5,-0.845993
7,-0.922265
6.5,-0.780716
6,-0.98933
5.5,-0.194785
5,-0.812627
4.5,-0.683293
4,-0.891634
3.5,-0.565174
3,-0.90184
2.5,-0.412133
2,-0.874844
1.5,-0.923523
1,-0.95486
0.5,-0.542433
